Time,Year,Month,Ecoregion,SoilType,NrOfCohorts,MaxLayerRatio,Layers,SumCanopyProp,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),Potential Evapotranspiration(mm),Potential Evaporation(mm),Evaporation(mm),PotentialTranspiration(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),Water(m/m),PressureHead(m),Surface Water (mm),Available Water (mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,SoilDiffusivity(mm2_s),ActiveLayerDepth(mm/mo),LeakageFrac(-),AverageAlbedo(ratio_W_m2),FrostDepth(mm/mo),SPEI,Canopy%N
2025.583,2025,8,eco999,SALO,5,1.00000000007983,1,1.032573,816,12.06,19.03,22.515,26,112.18,375,0,0,0,114.9885,26.2829,24.60065,45.23268,45.23268,26.4025,8.57775,0.1719929,4.61,0,90.93646,0,2.683479,1.319802,147.5373,122.2265,32.03789,36940.63,18194.52,130.496,483.2103,870,182,9261,729.8701,131.1916,172.0864,0.4093428,0,0.1,0,0,0,2.225432
2025.667,2025,9,eco999,SALO,5,1.00000000007983,1,1.032573,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,2.389078,75.86906,17.34138,17.34138,27.02438,27.02438,21.84831,7.098169,0.1891216,2.96,0,108.0652,0,2.683479,0.9959317,116.8421,98.69092,20.249,36940.63,18194.52,130.496,561.6522,870,182,9261,729.8701,131.1916,145.936,0.4093428,0,0.1,0,0,0,2.225432
2025.75,2025,10,eco999,SALO,5,1.00000000007983,1,1.032573,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,14.37329,49.86156,11.39685,11.39685,7.982905,7.982905,14.06972,4.571028,0.1965079,2.48,0,115.4515,0,1.654807,0.6941499,50.39193,41.82462,11.38352,36940.63,18194.52,81.84151,592.0933,870,230.654458999634,9261,729.8701,130.8977,195.3168,0.4093428,0,0.1,0.07970102,0,0,2.3
2025.833,2025,11,eco999,SALO,5,1.00000000007983,1,1.032573,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,25.77608,24.67068,9.929119,0,0,0,7.829371,4.350614,0.2098873,1.82,0,128.8309,8.44432,0,0.3477341,0,0,4.40629,36940.63,18194.52,0,587.687,870,312.495973587036,9261,729.8701,130.496,318,0.4093428,0,0.1,0.451108,0,0,0
2025.917,2025,12,eco999,SALO,5,1.00000000007983,1,1.032573,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.2098873,1.82,0,128.8309,42.91182,0,0.2206066,0,0,2.033829,37105.61,18276.19,0,144.8554,870,312.495973587036,9994.29663085938,733.2966,130.496,287,0.4093428,0,0.1,0.7500001,0,0,0
2026,2026,1,eco999,SALO,5,1.00000000007983,1,1.032573,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.2098873,1.82,0,128.8309,73.05282,0,0.2058431,0,0,1.398341,37105.61,18276.19,0,143.4571,869,181,9256,733.2966,130.496,350,0.4093428,0,0.1,0.7500001,0,0,0
2026.083,2026,2,eco999,SALO,5,1.00000000007983,1,1.032573,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.2098873,1.82,0,128.8309,95.04232,0,0.2462872,0,0,1.669097,37105.61,18276.19,0,141.788,869,181,9256,733.2966,130.496,520,0.4093428,0,0.1,0.7500001,0,0,0
2026.167,2026,3,eco999,SALO,5,1.00000000007983,1,1.032573,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,27.22983,0,0,0,0,0,0,2.392987,0.2041943,2.07,0,123.1379,111.5409,0,0.3765831,0,0,3.71872,37105.61,18276.19,0,138.0693,869,181,9256,733.2966,130.496,685,0.4093428,0,0.1,0.7500001,0,0,0
2026.25,2026,4,eco999,SALO,5,1.00000000007983,1,1.032573,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,116.9089,49.46593,49.46592,40.23172,0,0,0,7.555,0.2265894,1.28,0,145.533,0,0,0.6480249,0,0,9.64399,37105.61,18276.19,0,128.4253,869,181,9256,733.2966,130.496,889,0.4093428,0,0.1,0.24,0,0,0
2026.333,2026,5,eco999,SALO,5,1.00000000007983,1,1.029316,996,4.91,12.56,16.385,20.21,110.41,375,0,0,46.93576,81.02396,81.02394,38.57027,34.68449,34.68449,0,11.041,0.2057679,2,0,124.7114,0,2.657358,0.9965439,149.4668,133.1889,18.38773,36988.55,18218.54,129.4225,184.5812,869,181,9256,730.9834,130.0843,213.2531,0.4093428,0,0.1,0,0,0,2.225478
2026.417,2026,6,eco999,SALO,5,1.00000000007983,1,1.029316,968,10.6,17.96,21.64,25.32,129.3,375,0,0,24.25375,114.0196,26.31657,26.31657,49.21239,49.21239,30.25656,9.904345,0.1951243,2.56,0,114.0678,0,2.657358,1.308112,161.9951,139.2117,30.62522,36988.55,18218.54,129.4225,293.1677,869,181,9256,730.9834,130.0843,207.2581,0.4093428,0,0.1,0,0,0,2.225478
2026.5,2026,7,eco999,SALO,5,1.00000000007983,1,1.029316,908,13.16,20.38,23.99,27.6,96.06,375,0,0,5.193339,133.6777,30.99684,28.27595,54.37582,54.37582,22.4164,7.36436,0.1735584,4.41,0,92.50198,0,2.657358,1.468441,159.4094,132.3086,37.13182,36988.55,18218.54,129.4225,388.3445,869,181,9256,730.9834,130.0843,194.4115,0.4093428,0,0.1,0,0,0,2.225478
2026.583,2026,8,eco999,SALO,5,1.00000000007983,1,1.029316,816,12.06,19.03,22.515,26,112.18,375,0,0,0.6286026,114.9885,26.66323,26.48526,44.82098,44.82098,26.17814,8.600186,0.1790253,3.82,0,97.96889,0,2.657358,1.319802,146.2031,121.099,32.07695,36988.55,18218.54,129.4225,477.3666,869,181,9256,730.9834,130.0843,174.7134,0.4093428,0,0.1,0,0,0,2.225478
2026.667,2026,9,eco999,SALO,5,1.00000000007983,1,1.029316,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,8.116217,75.86906,17.59232,17.59232,26.78265,26.78265,21.66265,7.116735,0.1905848,2.86,0,109.5283,0,2.657358,0.9959317,115.8037,97.80077,20.2737,36988.55,18218.54,129.4225,554.8937,869,181,9256,730.9834,130.0843,148.1638,0.4093428,0,0.1,0,0,0,2.225478
2026.75,2026,10,eco999,SALO,5,1.00000000007983,1,1.029316,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,15.25147,49.86156,11.56177,11.56177,7.926597,7.926597,13.95016,4.582984,0.1970918,2.44,0,116.0354,0,1.639557,0.6941499,50.03649,41.5365,11.3974,36988.55,18218.54,81.19847,585.0327,869,229.223976135254,9256,730.9834,129.8073,197.052,0.4093428,0,0.1,0.07970101,0,0,2.3
2026.833,2026,11,eco999,SALO,5,1.00000000007983,1,1.029316,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.20299,24.67068,10.01275,0,0,0,7.762974,4.357254,0.2101041,1.81,0,129.0477,8.44432,0,0.3477341,0,0,4.411659,36988.55,18218.54,0,580.6211,869,310.422443389893,9256,730.9834,129.4225,318,0.4093428,0,0.1,0.451108,0,0,0
2026.917,2026,12,eco999,SALO,5,1.00000000007983,1,1.029316,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.2101041,1.81,0,129.0477,42.91182,0,0.2206066,0,0,2.036305,37144.05,18294.77,0,143.6638,869,310.422443389893,9990.25626373291,734.2562,129.4225,287,0.4093428,0,0.1,0.7500001,0,0,0
2027,2027,1,eco999,SALO,5,1.00000000007983,1,1.029316,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.2101041,1.81,0,129.0477,73.05282,0,0.2058431,0,0,1.399691,37144.05,18294.77,0,142.2641,867,181,9252,734.2562,129.4225,350,0.4093428,0,0.1,0.7500001,0,0,0
2027.083,2027,2,eco999,SALO,5,1.00000000007983,1,1.029316,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.2101041,1.81,0,129.0477,95.04232,0,0.2462872,0,0,1.670707,37144.05,18294.77,0,140.5933,867,181,9252,734.2562,129.4225,520,0.4093428,0,0.1,0.7500001,0,0,0
2027.167,2027,3,eco999,SALO,5,1.00000000007983,1,1.029316,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,27.37862,0,0,0,0,0,0,2.392987,0.2042624,2.07,0,123.2059,111.5409,0,0.3765831,0,0,3.722311,37144.05,18294.77,0,136.871,867,181,9252,734.2562,129.4225,685,0.4093428,0,0.1,0.7500001,0,0,0
2027.25,2027,4,eco999,SALO,5,1.00000000007983,1,1.029316,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,119.6234,49.46593,49.46592,39.78841,0,0,0,7.555,0.2243863,1.33,0,143.3299,0,0,0.6480249,0,0,9.65331,37144.05,18294.77,0,127.2177,867,181,9252,734.2562,129.4225,889,0.4093428,0,0.1,0.24,0,0,0
2027.333,2027,5,eco999,SALO,5,1.00000000007983,1,1.026384,996,4.91,12.56,16.385,20.21,110.41,375,0,0,46.08319,81.02396,81.02394,38.3805,34.367,34.367,0,11.041,0.2049247,2.04,0,123.8682,0,2.633164,0.9965439,148.153,131.9994,18.41117,37038.27,18242.66,128.4277,182.6512,867,181,9252,732.165,129.0538,216.2667,0.4093428,0,0.1,0,0,0,2.225518
2027.417,2027,6,eco999,SALO,5,1.00000000007983,1,1.026384,968,10.6,17.96,21.64,25.32,129.3,375,0,0,27.71807,114.0196,26.68213,26.68213,48.77578,48.77578,30.00782,9.929218,0.1911116,2.82,0,110.0551,0,2.633164,1.308112,160.5677,137.9582,30.66426,37038.27,18242.66,128.4277,289.9451,867,181,9252,732.165,129.0538,210.1869,0.4093428,0,0.1,0,0,0,2.225518
2027.5,2027,7,eco999,SALO,5,1.00000000007983,1,1.026384,908,13.16,20.38,23.99,27.6,96.06,375,0,0,6.51905,133.6777,31.41207,29.49995,53.89505,53.89505,22.23801,7.382199,0.1676373,5.19,0,86.58086,0,2.633164,1.468441,158.0096,131.1158,37.17916,37038.27,18242.66,128.4277,383.8817,867,181,9252,732.165,129.0538,197.1588,0.4093428,0,0.1,0,0,0,2.225518
2027.583,2027,8,eco999,SALO,5,1.00000000007983,1,1.026384,816,12.06,19.03,22.515,26,112.18,375,0,0,0,114.9885,27.02041,25.42836,44.42886,44.42886,25.96981,8.621019,0.1753692,4.21,0,94.31274,0,2.633164,1.319802,144.9328,120.0204,32.11786,37038.27,18242.66,128.4277,471.7842,867,181,9252,732.165,129.0538,177.1824,0.4093428,0,0.1,0,0,0,2.225518
2027.667,2027,9,eco999,SALO,5,1.00000000007983,1,1.026384,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,4.208732,75.86906,17.82798,17.82798,26.55239,26.55239,21.49026,7.133974,0.1909859,2.83,0,109.9294,0,2.633164,0.9959317,114.815,96.94948,20.29955,37038.27,18242.66,128.4277,548.4341,867,181,9252,732.165,129.0538,150.2576,0.4093428,0,0.1,0,0,0,2.225518
2027.75,2027,10,eco999,SALO,5,1.00000000007983,1,1.026384,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,15.58475,49.86156,11.71665,11.71665,7.873671,7.873671,13.83915,4.594085,0.1971576,2.44,0,116.1012,0,1.625371,0.6941499,49.70239,41.26502,11.41194,37038.27,18242.66,80.60024,578.2872,867,228.827411651611,9252,732.165,128.7946,198.68,0.4093428,0,0.1,0.07970101,0,0,2.3
2027.833,2027,11,eco999,SALO,5,1.00000000007983,1,1.026384,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.27252,24.67068,10.09117,0,0,0,7.701121,4.363439,0.210156,1.81,0,129.0995,8.44432,0,0.3477341,0,0,4.417282,37038.27,18242.66,0,573.87,867,309.427654266357,9252,732.165,128.4277,318,0.4093428,0,0.1,0.4511079,0,0,0
2027.917,2027,12,eco999,SALO,5,1.00000000007983,1,1.026384,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.210156,1.81,0,129.0995,42.91182,0,0.2206066,0,0,2.038898,37184.82,18314.91,0,142.5595,867,309.427654266357,9987.23582458496,735.2358,128.4277,287,0.4093428,0,0.1,0.7499999,0,0,0
2028,2028,1,eco999,SALO,5,1.00000000007983,1,1.026384,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.210156,1.81,0,129.0995,73.05282,0,0.2058431,0,0,1.401132,37184.82,18314.91,0,141.1584,865,181,9250,735.2358,128.4277,350,0.4093428,0,0.1,0.7499999,0,0,0
2028.083,2028,2,eco999,SALO,5,1.00000000007983,1,1.026384,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.210156,1.81,0,129.0995,95.04232,0,0.2462872,0,0,1.672428,37184.82,18314.91,0,139.4859,865,181,9250,735.2358,128.4277,520,0.4093428,0,0.1,0.7499999,0,0,0
2028.167,2028,3,eco999,SALO,5,1.00000000007983,1,1.026384,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,27.41419,0,0,0,0,0,0,2.392987,0.2042786,2.07,0,123.2222,111.5409,0,0.3765831,0,0,3.732561,37184.82,18314.91,0,135.7534,865,181,9250,735.2358,128.4277,685,0.4093428,0,0.1,0.7499999,0,0,0
2028.25,2028,4,eco999,SALO,5,1.00000000007983,1,1.026384,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,115.6877,49.63456,49.63457,39.85474,0,0,0,7.555,0.2282719,1.23,0,147.2155,0,0,0.6480249,0,0,9.678731,37184.82,18314.91,0,126.0746,865,181,9250,735.2358,128.4277,889,0.4093428,0,0.1,0.24,0,0,0
2028.333,2028,5,eco999,SALO,5,1.00000000007983,1,1.023746,996,4.91,12.56,16.385,20.21,110.41,375,0,0,45.79885,81.21306,81.21305,38.30225,34.14396,34.14396,0,11.041,0.2093958,1.84,0,128.3394,0,2.610727,0.9965439,147.2415,131.2033,18.45691,37089.23,18267.83,127.5046,181.1199,865,181,9250,733.3458,128.0975,219.0994,0.4093428,0,0.1,0,0,0,2.225551
2028.417,2028,6,eco999,SALO,5,1.00000000007983,1,1.023746,968,10.6,17.96,21.64,25.32,129.3,375,0,0,22.16404,114.0726,27.03777,27.03777,48.38111,48.38111,29.7769,9.952311,0.2013837,2.21,0,120.3273,0,2.610727,1.308112,159.2783,136.8304,30.7112,37089.23,18267.83,127.5046,287.239,865,181,9250,733.3458,128.0975,212.94,0.4093428,0,0.1,0,0,0,2.225551
2028.5,2028,7,eco999,SALO,5,1.00000000007983,1,1.023746,908,13.16,20.38,23.99,27.6,96.06,375,0,0,5.02994,133.4698,31.75263,28.96845,53.35249,53.35249,22.07219,7.398781,0.180622,3.67,0,99.56556,0,2.610727,1.468441,156.4286,129.727,37.20177,37089.23,18267.83,127.5046,379.7642,865,181,9250,733.3458,128.0975,199.7412,0.4093428,0,0.1,0,0,0,2.225551
2028.583,2028,8,eco999,SALO,5,1.00000000007983,1,1.023746,816,12.06,19.03,22.515,26,112.18,375,0,0,8.848633,114.6486,27.27504,27.27504,43.92381,43.92381,25.77617,8.640384,0.178338,3.89,0,97.28156,0,2.610727,1.319802,143.2942,118.5597,32.11935,37089.23,18267.83,127.5046,466.2046,865,181,9250,733.3458,128.0975,179.5031,0.4093428,0,0.1,0,0,0,2.225551
2028.667,2028,9,eco999,SALO,5,1.00000000007983,1,1.023746,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,9.354078,75.58539,17.98186,17.98186,26.23383,26.23383,21.33002,7.149999,0.1891183,2.96,0,108.0618,0,2.610727,0.9959317,113.4444,95.70654,20.29468,37089.23,18267.83,127.5046,541.6165,865,181,9250,733.3458,128.0975,152.2257,0.4093428,0,0.1,0,0,0,2.225551
2028.75,2028,10,eco999,SALO,5,1.00000000007983,1,1.023746,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,13.7622,49.6535,11.81263,11.81263,7.791082,7.791082,13.73595,4.604404,0.1971919,2.44,0,116.1354,0,1.612135,0.6941499,49.18106,40.80213,11.4084,37089.23,18267.83,80.04196,571.0101,865,228.462631225586,9250,733.3458,127.8557,200.2112,0.4093428,0,0.1,0.07970101,0,0,2.3
2028.833,2028,11,eco999,SALO,5,1.00000000007983,1,1.023746,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.31888,24.57916,10.1272,0,0,0,7.643324,4.369218,0.210196,1.81,0,129.1396,8.44432,0,0.3477341,0,0,4.418089,37089.23,18267.83,0,566.592,865,308.504589080811,9250,733.3458,127.5046,318,0.4093428,0,0.1,0.4511079,0,0,0
2028.917,2028,12,eco999,SALO,5,1.00000000007983,1,1.023746,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.210196,1.81,0,129.1396,42.91182,0,0.2206066,0,0,2.041018,37226.03,18335.29,0,141.5349,865,308.504589080811,9986.24895477295,736.249,127.5046,287,0.4093428,0,0.1,0.7499999,0,0,0
2029,2029,1,eco999,SALO,5,1.00000000007983,1,1.023746,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.210196,1.81,0,129.1396,73.05282,0,0.2058431,0,0,1.402592,37226.03,18335.29,0,140.1323,864,181,9249,736.249,127.5046,350,0.4093428,0,0.1,0.7499999,0,0,0
2029.083,2029,2,eco999,SALO,5,1.00000000007983,1,1.023746,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.210196,1.81,0,129.1396,95.04232,0,0.2462872,0,0,1.674169,37226.03,18335.29,0,138.4581,864,181,9249,736.249,127.5046,520,0.4093428,0,0.1,0.7499999,0,0,0
2029.167,2029,3,eco999,SALO,5,1.00000000007983,1,1.023746,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,27.44166,0,0,0,0,0,0,2.392987,0.2042912,2.07,0,123.2347,111.5409,0,0.3765831,0,0,3.730031,37226.03,18335.29,0,134.7281,864,181,9249,736.249,127.5046,685,0.4093428,0,0.1,0.7499999,0,0,0
2029.25,2029,4,eco999,SALO,5,1.00000000007983,1,1.023746,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,118.3816,49.46593,49.46592,39.65158,0,0,0,7.555,0.2257937,1.3,0,144.7373,0,0,0.6480249,0,0,9.673341,37226.03,18335.29,0,125.0548,864,181,9249,736.249,127.5046,889,0.4093428,0,0.1,0.24,0,0,0
2029.333,2029,5,eco999,SALO,5,1.00000000007983,1,1.021371,996,4.91,12.56,16.385,20.21,110.41,375,0,0,48.36378,81.02396,81.02394,38.7841,33.77582,33.77582,0,11.041,0.2042391,2.07,0,123.1826,0,2.589979,0.9965439,145.6996,129.7684,18.45916,37139.68,18292.76,126.6502,179.0813,864,181,9249,734.5412,127.2088,221.752,0.4093428,0,0.1,0,0,0,2.225576
2029.417,2029,6,eco999,SALO,5,1.00000000007983,1,1.021371,968,10.6,17.96,21.64,25.32,129.3,375,0,0,23.16253,114.0196,27.346,27.346,47.95965,47.95965,29.56315,9.973685,0.1955341,2.53,0,114.4776,0,2.589979,1.308112,157.9007,135.6025,30.74421,37139.68,18292.76,126.6502,283.9396,864,181,9249,734.5412,127.2088,215.518,0.4093428,0,0.1,0,0,0,2.225576
2029.5,2029,7,eco999,SALO,5,1.00000000007983,1,1.021371,908,13.16,20.38,23.99,27.6,96.06,375,0,0,8.834926,133.6777,32.16708,29.70675,52.996,52.996,21.91853,7.414147,0.1707236,4.77,0,89.66716,0,2.589979,1.468441,155.3932,128.8696,37.27612,37139.68,18292.76,126.6502,375.5331,864,181,9249,734.5412,127.2088,202.1594,0.4093428,0,0.1,0,0,0,2.225576
2029.583,2029,8,eco999,SALO,5,1.00000000007983,1,1.021371,816,12.06,19.03,22.515,26,112.18,375,0,0,0.5143166,114.9885,27.66986,26.90975,43.69536,43.69536,25.59671,8.658328,0.1775292,3.97,0,96.47275,0,2.589979,1.319802,142.5578,117.9884,32.20164,37139.68,18292.76,126.6502,461.3198,864,181,9249,734.5412,127.2088,181.6763,0.4093428,0,0.1,0,0,0,2.225576
2029.667,2029,9,eco999,SALO,5,1.00000000007983,1,1.021371,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,7.649569,75.86906,18.25649,18.25649,26.12157,26.12157,21.18152,7.164848,0.1899852,2.9,0,108.9288,0,2.589979,0.9959317,112.9659,95.34639,20.35251,37139.68,18292.76,126.6502,536.3137,864,181,9249,734.5412,127.2088,154.0686,0.4093428,0,0.1,0,0,0,2.225576
2029.75,2029,10,eco999,SALO,5,1.00000000007983,1,1.021371,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,15.31502,49.86156,11.99826,11.99826,7.776549,7.776549,13.64032,4.613967,0.1964211,2.48,0,115.3646,0,1.599791,0.6941499,49.08932,40.7649,11.4417,37139.68,18292.76,79.52116,565.6369,864,228.129020690918,9249,734.5412,126.9853,201.6496,0.4093428,0,0.1,0.07970101,0,0,2.3
2029.833,2029,11,eco999,SALO,5,1.00000000007983,1,1.021371,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,25.81124,24.67068,10.23415,0,0,0,7.589361,4.374615,0.2099813,1.82,0,128.9249,8.44432,0,0.3477341,0,0,4.428798,37139.68,18292.76,0,561.2081,864,307.650182723999,9249,734.5412,126.6502,318,0.4093428,0,0.1,0.451108,0,0,0
2029.917,2029,12,eco999,SALO,5,1.00000000007983,1,1.021371,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.2099813,1.82,0,128.9249,42.91182,0,0.2206066,0,0,2.04421,37268.67,18356.35,0,140.5864,864,307.650182723999,9986.25192260742,737.252,126.6502,287,0.4093428,0,0.1,0.75,0,0,0
2030,2030,1,eco999,SALO,5,0.999999999996972,1,1.021371,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.2099813,1.82,0,128.9249,73.05282,0,0.2058431,0,0,1.404135,37268.67,18356.35,0,139.1823,865,180,9248,737.252,126.6502,350,0.4093428,0,0.1,0.75,0,0,0
2030.083,2030,2,eco999,SALO,5,0.999999999996972,1,1.021371,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.2099813,1.82,0,128.9249,95.04232,0,0.2462872,0,0,1.676011,37268.67,18356.35,0,137.5063,865,180,9248,737.252,126.6502,520,0.4093428,0,0.1,0.75,0,0,0
2030.167,2030,3,eco999,SALO,5,0.999999999996972,1,1.021371,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,27.29436,0,0,0,0,0,0,2.392987,0.2042238,2.07,0,123.1674,111.5409,0,0.3765831,0,0,3.734136,37268.67,18356.35,0,133.7722,865,180,9248,737.252,126.6502,685,0.4093428,0,0.1,0.75,0,0,0
2030.25,2030,4,eco999,SALO,5,0.999999999996972,1,1.021371,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,116.3223,49.46593,49.46592,39.19963,0,0,0,7.555,0.2282376,1.23,0,147.1812,0,0,0.6480249,0,0,9.683992,37268.67,18356.35,0,124.0882,865,180,9248,737.252,126.6502,889,0.4093428,0,0.1,0.24,0,0,0
2030.333,2030,5,eco999,SALO,5,0.999999999996972,1,1.019234,996,4.91,12.56,16.385,20.21,110.41,375,0,0,45.4958,81.02396,81.02394,38.19946,33.49888,33.49888,0,11.041,0.2104124,1.8,0,129.356,0,2.570684,0.9965439,144.547,128.7154,18.48369,37190.69,18317.94,125.8553,177.4254,865,180,9248,735.7092,126.3852,224.2475,0.4093428,0,0.1,0,0,0,2.225593
2030.417,2030,6,eco999,SALO,5,0.999999999996972,1,1.019234,968,10.6,17.96,21.64,25.32,129.3,375,0,0,26.37276,114.0196,27.64735,27.64735,47.57584,47.57584,29.36422,9.993579,0.1987587,2.35,0,117.7022,0,2.570684,1.308112,156.6471,134.4884,30.78508,37190.69,18317.94,125.8553,281.1287,865,180,9248,735.7092,126.3852,217.9434,0.4093428,0,0.1,0,0,0,2.225593
2030.5,2030,7,eco999,SALO,5,0.999999999996972,1,1.019234,908,13.16,20.38,23.99,27.6,96.06,375,0,0,10.96886,133.6777,32.51025,30.0463,52.57301,52.57301,21.77533,7.428467,0.1720267,4.6,0,90.9703,0,2.570684,1.468441,154.1629,127.8052,37.32568,37190.69,18317.94,125.8553,371.6082,865,180,9248,735.7092,126.3852,204.4345,0.4093428,0,0.1,0,0,0,2.225593
2030.583,2030,8,eco999,SALO,5,0.999999999996972,1,1.019234,816,12.06,19.03,22.515,26,112.18,375,0,0,0.1061753,114.9885,27.96506,25.53485,43.35013,43.35013,25.42949,8.675052,0.1811111,3.62,0,100.0546,0,2.570684,1.319802,141.4406,117.0248,32.24446,37190.69,18317.94,125.8553,456.3885,865,180,9248,735.7092,126.3852,183.7208,0.4093428,0,0.1,0,0,0,2.225593
2030.667,2030,9,eco999,SALO,5,0.999999999996972,1,1.019234,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,10.51601,75.86906,18.45126,18.45126,25.91873,25.91873,21.04314,7.178686,0.1908332,2.84,0,109.7767,0,2.570684,0.9959317,112.0959,94.5865,20.37957,37190.69,18317.94,125.8553,530.5955,865,180,9248,735.7092,126.3852,155.8025,0.4093428,0,0.1,0,0,0,2.225593
2030.75,2030,10,eco999,SALO,5,0.999999999996972,1,1.019234,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,15.4366,49.86156,12.12627,12.12627,7.731774,7.731774,13.55121,4.622879,0.1971445,2.44,0,116.088,0,1.58822,0.6941499,48.80667,40.53336,11.45692,37190.69,18317.94,79.03305,559.6719,865,226.822277069092,9248,735.7092,126.177,203.0075,0.4093428,0,0.1,0.07970101,0,0,2.3
2030.833,2030,11,eco999,SALO,5,0.999999999996972,1,1.019234,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.32762,24.67068,10.29949,0,0,0,7.538712,4.37968,0.2102339,1.81,0,129.1775,8.44432,0,0.3477341,0,0,4.434684,37190.69,18317.94,0,555.2372,865,305.85532951355,9248,735.7092,125.8553,318,0.4093428,0,0.1,0.451108,0,0,0
2030.917,2030,12,eco999,SALO,5,0.999999999996972,1,1.019234,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.2102339,1.81,0,129.1775,42.91182,0,0.2206066,0,0,2.046926,37311.91,18377.44,0,139.7041,865,305.85532951355,9986.26569366455,738.2657,125.8553,287,0.4093428,0,0.1,0.75,0,0,0
2031,2031,1,eco999,SALO,5,0.999999999996972,1,1.019234,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.2102339,1.81,0,129.1775,73.05282,0,0.2058431,0,0,1.405691,37311.91,18377.44,0,138.2984,864,180,9248,738.2657,125.8553,350,0.4093428,0,0.1,0.75,0,0,0
2031.083,2031,2,eco999,SALO,5,0.999999999996972,1,1.019234,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.2102339,1.81,0,129.1775,95.04232,0,0.2462872,0,0,1.677868,37311.91,18377.44,0,136.6206,864,180,9248,738.2657,125.8553,520,0.4093428,0,0.1,0.75,0,0,0
